Outlet_ID,Distributor_ID,Outlet_Type,Cooler_Count,Trade_Spend_LKR,Discount_LKR,Merchandising_LKR,Promotional_LKR,w_discount,w_merchandising,w_promotional
OUT_02649,DIST_W_03,SMMT,0,61.96,12.39,34.08,15.49,0.2,0.55,0.25
OUT_02650,DIST_W_01,SMMT,2,145.18,58.07,58.07,29.04,0.4,0.4,0.2
OUT_02651,DIST_W_02,Hotel,1,178.79,71.52,71.51,35.76,0.4,0.4,0.2
OUT_02652,DIST_W_02,Bakery,0,158.31,31.66,87.07,39.58,0.2,0.55,0.25
OUT_02653,DIST_W_02,Grocery,0,107.39,21.48,59.06,26.85,0.2,0.55,0.25
OUT_02654,DIST_W_01,Grocery,3,1262.89,505.16,505.15,252.58,0.4,0.4,0.2
OUT_02655,DIST_W_03,Pharmacy,0,137.82,27.56,75.8,34.46,0.2,0.55,0.25
OUT_02656,DIST_W_02,SMMT,0,84.48,16.9,46.46,21.12,0.2,0.55,0.25
OUT_02657,DIST_W_01,Kiosk,0,146.9,29.38,80.8,36.72,0.2,0.55,0.25
OUT_02658,DIST_W_02,Pharmacy,0,1250.16,250.03,687.59,312.54,0.2,0.55,0.25
OUT_02659,DIST_W_01,Grocery,0,890.13,178.03,489.57,222.53,0.2,0.55,0.25
OUT_02660,DIST_W_02,Grocery,0,86.4,17.28,47.52,21.6,0.2,0.55,0.25
OUT_02661,DIST_W_01,Eatery,1,357.74,143.1,143.09,71.55,0.4,0.4,0.2
OUT_02662,DIST_W_03,Eatery,0,74.18,14.84,40.79,18.55,0.2,0.55,0.25
OUT_02663,DIST_W_02,Eatery,2,211.23,84.49,84.49,42.25,0.4,0.4,0.2
OUT_02664,DIST_W_02,Grocery,2,1809.83,723.93,723.93,361.97,0.4,0.4,0.2
OUT_02665,DIST_W_03,Bakery,2,1285.47,514.19,514.19,257.09,0.4,0.4,0.2
OUT_02666,DIST_W_02,SMMT,1,263.7,105.48,105.48,52.74,0.4,0.4,0.2
OUT_02667,DIST_W_01,SMMT,0,127.3,25.46,70.02,31.82,0.2,0.55,0.25
OUT_02668,DIST_W_02,Kiosk,4,914.64,365.86,365.85,182.93,0.4,0.4,0.2
OUT_02669,DIST_W_03,Bakery,1,57.34,22.94,22.93,11.47,0.4,0.4,0.2
OUT_02670,DIST_W_03,Bakery,0,149.11,29.82,82.01,37.28,0.2,0.55,0.25
OUT_02671,DIST_W_02,Grocery,0,117.64,23.53,64.7,29.41,0.2,0.55,0.25
OUT_02672,DIST_W_03,Kiosk,0,301.45,60.29,165.8,75.36,0.2,0.55,0.25
OUT_02673,DIST_W_02,Grocery,1,53.3,21.32,21.32,10.66,0.4,0.4,0.2
OUT_02674,DIST_W_02,Hotel,5,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_02675,DIST_W_02,Bakery,1,49.06,9.81,14.72,24.53,0.2,0.3,0.5
OUT_02676,DIST_W_02,Grocery,2,156.16,62.46,62.47,31.23,0.4,0.4,0.2
OUT_02677,DIST_W_02,Pharmacy,0,1341.91,268.38,738.05,335.48,0.2,0.55,0.25
OUT_02678,DIST_W_03,Pharmacy,1,58.34,23.34,23.33,11.67,0.4,0.4,0.2
OUT_02679,DIST_W_01,Hotel,0,118.57,23.71,65.22,29.64,0.2,0.55,0.25
OUT_02680,DIST_W_03,Hotel,0,157.61,31.52,86.69,39.4,0.2,0.55,0.25
OUT_02681,DIST_W_02,Hotel,0,132.58,26.52,72.91,33.15,0.2,0.55,0.25
OUT_02682,DIST_W_02,Eatery,0,97.81,19.56,53.8,24.45,0.2,0.55,0.25
OUT_02683,DIST_W_01,Grocery,0,939.63,187.93,516.79,234.91,0.2,0.55,0.25
OUT_02684,DIST_W_01,Grocery,2,1197.71,479.08,479.09,239.54,0.4,0.4,0.2
OUT_02685,DIST_W_03,Grocery,0,137.82,27.56,75.8,34.46,0.2,0.55,0.25
OUT_02686,DIST_W_03,Grocery,2,177.24,70.9,70.89,35.45,0.4,0.4,0.2
OUT_02687,DIST_W_02,Hotel,1,61.36,24.54,24.55,12.27,0.4,0.4,0.2
OUT_02688,DIST_W_01,SMMT,1,182.24,72.9,72.89,36.45,0.4,0.4,0.2
OUT_02689,DIST_W_02,Kiosk,0,245.15,49.03,134.83,61.29,0.2,0.55,0.25
OUT_02690,DIST_W_01,Pharmacy,2,171.81,34.36,51.55,85.9,0.2,0.3,0.5
OUT_02691,DIST_W_03,Eatery,5,450.83,180.33,180.33,90.17,0.4,0.4,0.2
OUT_02692,DIST_W_02,SMMT,1,208.23,83.29,83.29,41.65,0.4,0.4,0.2
OUT_02693,DIST_W_01,Eatery,0,98.24,19.65,54.03,24.56,0.2,0.55,0.25
OUT_02694,DIST_W_01,Eatery,0,103.66,20.73,57.01,25.92,0.2,0.55,0.25
OUT_02695,DIST_W_02,Grocery,0,809.52,161.9,445.24,202.38,0.2,0.55,0.25
OUT_02696,DIST_W_01,SMMT,2,129.0,51.6,51.6,25.8,0.4,0.4,0.2
OUT_02697,DIST_W_03,Kiosk,2,116.13,46.45,46.45,23.23,0.4,0.4,0.2
OUT_02698,DIST_W_01,SMMT,1,214.6,85.84,85.84,42.92,0.4,0.4,0.2
OUT_02699,DIST_W_01,Hotel,2,183.37,73.35,73.35,36.67,0.4,0.4,0.2
OUT_02700,DIST_W_01,Bakery,0,961.37,192.27,528.76,240.34,0.2,0.55,0.25
OUT_02701,DIST_W_01,Hotel,5,499.74,199.9,199.89,99.95,0.4,0.4,0.2
OUT_02702,DIST_W_03,Kiosk,1,92.5,37.0,37.0,18.5,0.4,0.4,0.2
OUT_02703,DIST_W_01,Grocery,2,206.61,82.64,82.65,41.32,0.4,0.4,0.2
OUT_02704,DIST_W_01,Bakery,1,105.73,42.29,42.29,21.15,0.4,0.4,0.2
OUT_02705,DIST_W_02,Eatery,0,175.69,35.14,96.63,43.92,0.2,0.55,0.25
OUT_02706,DIST_W_02,Hotel,1,57.83,23.13,23.13,11.57,0.4,0.4,0.2
OUT_02707,DIST_W_02,Kiosk,1,75.71,30.28,30.29,15.14,0.4,0.4,0.2
OUT_02708,DIST_W_01,SMMT,1,59.98,23.99,23.99,12.0,0.4,0.4,0.2
OUT_02709,DIST_W_01,Hotel,1,96.05,38.42,38.42,19.21,0.4,0.4,0.2
OUT_02710,DIST_W_01,Grocery,1,256.53,102.61,102.61,51.31,0.4,0.4,0.2
OUT_02711,DIST_W_01,Bakery,0,1006.43,201.29,553.53,251.61,0.2,0.55,0.25
OUT_02712,DIST_W_03,Hotel,0,101.69,20.34,55.93,25.42,0.2,0.55,0.25
OUT_02713,DIST_W_02,SMMT,1,51.16,20.46,20.47,10.23,0.4,0.4,0.2
OUT_02714,DIST_W_02,Kiosk,1,199.17,79.67,79.67,39.83,0.4,0.4,0.2
OUT_02715,DIST_W_03,SMMT,0,103.48,20.7,56.91,25.87,0.2,0.55,0.25
OUT_02716,DIST_W_01,Grocery,1,55.97,22.39,22.39,11.19,0.4,0.4,0.2
OUT_02717,DIST_W_01,Eatery,4,930.18,372.07,372.07,186.04,0.4,0.4,0.2
OUT_02718,DIST_W_03,Hotel,0,137.76,27.55,75.77,34.44,0.2,0.55,0.25
OUT_02719,DIST_W_02,Kiosk,0,295.93,59.19,162.76,73.98,0.2,0.55,0.25
OUT_02720,DIST_W_01,Bakery,0,112.76,22.55,62.02,28.19,0.2,0.55,0.25
OUT_02721,DIST_W_02,SMMT,5,2932.15,586.43,879.64,1466.08,0.2,0.3,0.5
OUT_02722,DIST_W_02,Kiosk,1,191.86,76.74,76.75,38.37,0.4,0.4,0.2
OUT_02723,DIST_W_03,Kiosk,1,165.21,66.08,66.09,33.04,0.4,0.4,0.2
OUT_02724,DIST_W_01,Eatery,0,133.44,26.69,73.39,33.36,0.2,0.55,0.25
OUT_02725,DIST_W_03,Eatery,0,122.59,24.52,67.42,30.65,0.2,0.55,0.25
OUT_02726,DIST_W_01,Hotel,0,119.84,23.97,65.91,29.96,0.2,0.55,0.25
OUT_02727,DIST_W_02,Grocery,0,128.5,25.7,70.68,32.12,0.2,0.55,0.25
OUT_02728,DIST_W_02,Hotel,4,824.0,329.6,329.6,164.8,0.4,0.4,0.2
OUT_02729,DIST_W_02,Pharmacy,0,140.3,28.06,77.16,35.08,0.2,0.55,0.25
OUT_02730,DIST_W_03,Kiosk,0,145.36,29.07,79.95,36.34,0.2,0.55,0.25
OUT_02731,DIST_W_03,Bakery,1,266.56,106.62,106.63,53.31,0.4,0.4,0.2
OUT_02732,DIST_W_03,Pharmacy,1,814.3,162.86,244.29,407.15,0.2,0.3,0.5
OUT_02733,DIST_W_03,Pharmacy,1,57.91,23.16,23.17,11.58,0.4,0.4,0.2
OUT_02734,DIST_W_02,Grocery,5,487.87,195.15,195.15,97.57,0.4,0.4,0.2
OUT_02735,DIST_W_03,SMMT,1,60.57,24.23,24.23,12.11,0.4,0.4,0.2
OUT_02736,DIST_W_02,Hotel,2,183.74,73.5,73.49,36.75,0.4,0.4,0.2
OUT_02737,DIST_W_02,Grocery,2,206.05,82.42,82.42,41.21,0.4,0.4,0.2
OUT_02738,DIST_W_01,Bakery,0,183.43,36.69,100.88,45.86,0.2,0.55,0.25
OUT_02739,DIST_W_03,Bakery,1,208.59,83.44,83.43,41.72,0.4,0.4,0.2
OUT_02740,DIST_W_01,Grocery,2,188.14,75.26,75.25,37.63,0.4,0.4,0.2
OUT_02741,DIST_W_03,Kiosk,0,158.06,31.61,86.93,39.52,0.2,0.55,0.25
OUT_02742,DIST_W_02,Kiosk,0,186.88,37.38,102.78,46.72,0.2,0.55,0.25
OUT_02743,DIST_W_03,Eatery,1,58.94,23.58,23.57,11.79,0.4,0.4,0.2
OUT_02744,DIST_W_03,Eatery,1,229.84,91.94,91.93,45.97,0.4,0.4,0.2
OUT_02745,DIST_W_01,Bakery,0,180.06,36.01,99.03,45.02,0.2,0.55,0.25
OUT_02746,DIST_W_02,Bakery,2,125.28,50.11,50.11,25.06,0.4,0.4,0.2
OUT_02747,DIST_W_01,Grocery,0,102.74,20.55,56.51,25.68,0.2,0.55,0.25
OUT_02748,DIST_W_01,SMMT,0,80.95,16.19,44.52,20.24,0.2,0.55,0.25
OUT_02749,DIST_W_01,Eatery,0,158.65,31.73,87.26,39.66,0.2,0.55,0.25
OUT_02750,DIST_W_03,Hotel,1,75.03,15.01,22.5,37.52,0.2,0.3,0.5
OUT_02751,DIST_W_03,Kiosk,3,1242.87,497.15,497.15,248.57,0.4,0.4,0.2
OUT_02752,DIST_W_01,Eatery,1,59.35,23.74,23.74,11.87,0.4,0.4,0.2
OUT_02753,DIST_W_03,Hotel,1,214.07,85.63,85.63,42.81,0.4,0.4,0.2
OUT_02754,DIST_W_01,SMMT,0,115.99,23.2,63.79,29.0,0.2,0.55,0.25
OUT_02755,DIST_W_02,Eatery,3,4088.36,1635.34,1635.35,817.67,0.4,0.4,0.2
OUT_02756,DIST_W_02,SMMT,0,110.72,22.14,60.9,27.68,0.2,0.55,0.25
OUT_02757,DIST_W_01,SMMT,0,102.87,20.57,56.58,25.72,0.2,0.55,0.25
OUT_02758,DIST_W_02,Pharmacy,5,1772.26,708.9,708.91,354.45,0.4,0.4,0.2
OUT_02759,DIST_W_02,Pharmacy,0,125.84,25.17,69.21,31.46,0.2,0.55,0.25
OUT_02760,DIST_W_02,Eatery,5,800.01,320.0,320.01,160.0,0.4,0.4,0.2
OUT_02761,DIST_W_01,Pharmacy,1,66.28,26.51,26.51,13.26,0.4,0.4,0.2
OUT_02762,DIST_W_02,Grocery,0,138.59,27.72,76.22,34.65,0.2,0.55,0.25
OUT_02763,DIST_W_03,Pharmacy,0,122.34,24.47,67.29,30.58,0.2,0.55,0.25
OUT_02764,DIST_W_02,Bakery,0,70.83,14.17,38.95,17.71,0.2,0.55,0.25
OUT_02765,DIST_W_01,Eatery,4,1695.95,678.38,678.38,339.19,0.4,0.4,0.2
OUT_02766,DIST_W_01,Bakery,2,173.08,69.23,69.23,34.62,0.4,0.4,0.2
OUT_02767,DIST_W_03,Eatery,1,190.39,76.16,76.15,38.08,0.4,0.4,0.2
OUT_02768,DIST_W_01,SMMT,0,113.37,22.67,62.36,28.34,0.2,0.55,0.25
OUT_02769,DIST_W_01,Eatery,0,130.19,26.04,71.6,32.55,0.2,0.55,0.25
OUT_02770,DIST_W_02,Hotel,1,240.65,96.26,96.26,48.13,0.4,0.4,0.2
OUT_02771,DIST_W_02,Bakery,0,126.94,25.39,69.81,31.74,0.2,0.55,0.25
OUT_02772,DIST_W_03,Pharmacy,1,66.82,26.73,26.73,13.36,0.4,0.4,0.2
OUT_02773,DIST_W_02,Grocery,1,310.25,124.1,124.1,62.05,0.4,0.4,0.2
OUT_02774,DIST_W_03,Grocery,1,285.69,114.28,114.27,57.14,0.4,0.4,0.2
OUT_02775,DIST_W_01,SMMT,2,92.93,37.17,37.17,18.59,0.4,0.4,0.2
OUT_02776,DIST_W_02,Eatery,3,955.8,382.32,382.32,191.16,0.4,0.4,0.2
OUT_02777,DIST_W_02,Grocery,0,106.54,21.31,58.59,26.64,0.2,0.55,0.25
OUT_02778,DIST_W_01,Kiosk,0,290.54,58.11,159.79,72.64,0.2,0.55,0.25
OUT_02779,DIST_W_03,Pharmacy,0,1247.76,249.55,686.27,311.94,0.2,0.55,0.25
OUT_02780,DIST_W_03,Pharmacy,1,445.52,178.21,178.21,89.1,0.4,0.4,0.2
OUT_02781,DIST_W_01,Eatery,2,131.38,52.55,52.55,26.28,0.4,0.4,0.2
OUT_02782,DIST_W_02,Bakery,5,946.93,378.77,378.77,189.39,0.4,0.4,0.2
OUT_02783,DIST_W_01,Grocery,2,4420.59,1768.24,1768.23,884.12,0.4,0.4,0.2
OUT_02784,DIST_W_01,Grocery,2,194.62,77.85,77.85,38.92,0.4,0.4,0.2
OUT_02785,DIST_W_03,Bakery,0,151.63,30.33,83.39,37.91,0.2,0.55,0.25
OUT_02786,DIST_W_01,SMMT,1,72.95,29.18,29.18,14.59,0.4,0.4,0.2
OUT_02787,DIST_W_02,Grocery,0,96.66,19.33,53.17,24.16,0.2,0.55,0.25
OUT_02788,DIST_W_03,Bakery,2,128.34,51.34,51.33,25.67,0.4,0.4,0.2
OUT_02789,DIST_W_01,SMMT,1,59.23,23.69,23.69,11.85,0.4,0.4,0.2
OUT_02790,DIST_W_02,Bakery,0,895.01,179.0,492.26,223.75,0.2,0.55,0.25
OUT_02791,DIST_W_01,SMMT,2,159.07,63.63,63.63,31.81,0.4,0.4,0.2
OUT_02792,DIST_W_01,Pharmacy,4,1117.79,447.12,447.11,223.56,0.4,0.4,0.2
OUT_02793,DIST_W_02,Hotel,1,306.86,122.74,122.75,61.37,0.4,0.4,0.2
OUT_02794,DIST_W_01,Pharmacy,0,164.58,32.92,90.52,41.14,0.2,0.55,0.25
OUT_02796,DIST_W_03,SMMT,1,82.48,32.99,32.99,16.5,0.4,0.4,0.2
OUT_02797,DIST_W_02,Hotel,1,157.87,63.15,63.15,31.57,0.4,0.4,0.2
OUT_02798,DIST_W_02,Eatery,1,231.66,92.66,92.67,46.33,0.4,0.4,0.2
OUT_02799,DIST_W_02,Grocery,0,90.77,18.15,49.93,22.69,0.2,0.55,0.25
OUT_02800,DIST_W_01,Hotel,1,319.39,95.82,143.72,79.85,0.3,0.45,0.25
OUT_02801,DIST_W_03,Hotel,1,75.7,30.28,30.28,15.14,0.4,0.4,0.2
OUT_02802,DIST_W_03,Pharmacy,1,71.62,28.65,28.65,14.32,0.4,0.4,0.2
OUT_02803,DIST_W_01,SMMT,1,66.26,26.5,26.51,13.25,0.4,0.4,0.2
OUT_02804,DIST_W_01,Hotel,1,85.37,34.15,34.15,17.07,0.4,0.4,0.2
OUT_02805,DIST_W_03,Eatery,0,146.26,29.25,80.45,36.56,0.2,0.55,0.25
OUT_02806,DIST_W_02,Bakery,1,309.4,123.76,123.76,61.88,0.4,0.4,0.2
OUT_02807,DIST_W_01,Grocery,1,231.02,92.41,92.41,46.2,0.4,0.4,0.2
OUT_02808,DIST_W_01,SMMT,2,95.43,38.17,38.17,19.09,0.4,0.4,0.2
OUT_02809,DIST_W_02,Grocery,1,77.31,30.92,30.93,15.46,0.4,0.4,0.2
OUT_02810,DIST_W_02,Eatery,1,170.94,68.38,68.37,34.19,0.4,0.4,0.2
OUT_02811,DIST_W_02,Grocery,2,401.59,160.64,160.63,80.32,0.4,0.4,0.2
OUT_02812,DIST_W_03,SMMT,0,84.89,16.98,46.69,21.22,0.2,0.55,0.25
OUT_02813,DIST_W_01,Eatery,0,147.8,29.56,81.29,36.95,0.2,0.55,0.25
OUT_02814,DIST_W_03,Hotel,0,101.01,20.2,55.56,25.25,0.2,0.55,0.25
OUT_02815,DIST_W_02,SMMT,0,136.38,27.28,75.0,34.1,0.2,0.55,0.25
OUT_02816,DIST_W_02,Kiosk,0,105.97,21.19,58.29,26.49,0.2,0.55,0.25
OUT_02817,DIST_W_03,Eatery,1,279.08,111.63,111.63,55.82,0.4,0.4,0.2
OUT_02818,DIST_W_03,Kiosk,1,192.6,77.04,77.04,38.52,0.4,0.4,0.2
OUT_02819,DIST_W_03,Pharmacy,1,223.74,89.5,89.49,44.75,0.4,0.4,0.2
OUT_02820,DIST_W_03,SMMT,4,1527.65,611.06,611.06,305.53,0.4,0.4,0.2
OUT_02821,DIST_W_02,Hotel,1,238.88,95.55,95.55,47.78,0.4,0.4,0.2
OUT_02822,DIST_W_02,Grocery,0,138.79,27.76,76.33,34.7,0.2,0.55,0.25
OUT_02823,DIST_W_02,Eatery,1,86.73,34.69,34.69,17.35,0.4,0.4,0.2
OUT_02824,DIST_W_01,Hotel,2,177.76,71.1,71.11,35.55,0.4,0.4,0.2
OUT_02825,DIST_W_01,Eatery,0,1412.21,282.44,776.72,353.05,0.2,0.55,0.25
OUT_02826,DIST_W_02,Pharmacy,1,43.84,8.77,13.15,21.92,0.2,0.3,0.5
OUT_02827,DIST_W_02,Hotel,1,206.79,41.36,62.03,103.4,0.2,0.3,0.5
OUT_02828,DIST_W_03,SMMT,1,42.52,17.01,17.01,8.5,0.4,0.4,0.2
OUT_02829,DIST_W_02,Eatery,3,1226.25,490.5,490.5,245.25,0.4,0.4,0.2
OUT_02830,DIST_W_03,Bakery,1,307.34,122.94,122.93,61.47,0.4,0.4,0.2
OUT_02831,DIST_W_01,Kiosk,0,259.81,51.96,142.9,64.95,0.2,0.55,0.25
OUT_02832,DIST_W_02,Kiosk,5,754.3,301.72,301.72,150.86,0.4,0.4,0.2
OUT_02833,DIST_W_02,Grocery,2,118.54,47.42,47.41,23.71,0.4,0.4,0.2
OUT_02834,DIST_W_02,Kiosk,2,164.61,65.84,65.85,32.92,0.4,0.4,0.2
OUT_02835,DIST_W_01,Kiosk,0,181.53,36.31,99.84,45.38,0.2,0.55,0.25
OUT_02836,DIST_W_03,Pharmacy,5,1823.97,729.59,729.59,364.79,0.4,0.4,0.2
OUT_02837,DIST_W_01,Hotel,0,105.7,21.14,58.14,26.42,0.2,0.55,0.25
OUT_02838,DIST_W_02,SMMT,2,149.12,59.65,59.65,29.82,0.4,0.4,0.2
OUT_02839,DIST_W_03,Bakery,0,157.44,31.49,86.59,39.36,0.2,0.55,0.25
OUT_02840,DIST_W_02,Bakery,3,1019.79,407.92,407.91,203.96,0.4,0.4,0.2
OUT_02841,DIST_W_03,Grocery,3,3775.12,1510.05,1510.05,755.02,0.4,0.4,0.2
OUT_02842,DIST_W_01,SMMT,2,163.18,65.27,65.27,32.64,0.4,0.4,0.2
OUT_02843,DIST_W_01,Kiosk,0,191.29,38.26,105.21,47.82,0.2,0.55,0.25
OUT_02844,DIST_W_02,Eatery,0,139.58,27.92,76.76,34.9,0.2,0.55,0.25
OUT_02845,DIST_W_02,Kiosk,0,260.69,52.14,143.38,65.17,0.2,0.55,0.25
OUT_02846,DIST_W_02,Grocery,1,192.9,77.16,77.16,38.58,0.4,0.4,0.2
OUT_02847,DIST_W_03,Grocery,1,525.69,210.28,210.27,105.14,0.4,0.4,0.2
OUT_02848,DIST_W_03,Kiosk,0,973.97,194.79,535.69,243.49,0.2,0.55,0.25
OUT_02849,DIST_W_03,Bakery,2,199.07,79.63,79.63,39.81,0.4,0.4,0.2
OUT_02850,DIST_W_01,Eatery,1,67.05,26.82,26.82,13.41,0.4,0.4,0.2
OUT_02851,DIST_W_03,Hotel,0,121.34,24.27,66.73,30.34,0.2,0.55,0.25
OUT_02852,DIST_W_03,Grocery,1,277.17,110.87,110.87,55.43,0.4,0.4,0.2
OUT_02853,DIST_W_01,SMMT,1,276.5,110.6,110.6,55.3,0.4,0.4,0.2
OUT_02854,DIST_W_03,Pharmacy,2,4631.1,926.22,1389.33,2315.55,0.2,0.3,0.5
OUT_02855,DIST_W_03,Kiosk,1,67.35,26.94,26.94,13.47,0.4,0.4,0.2
OUT_02856,DIST_W_01,Pharmacy,0,111.35,22.27,61.24,27.84,0.2,0.55,0.25
OUT_02857,DIST_W_01,Pharmacy,1,260.06,104.02,104.03,52.01,0.4,0.4,0.2
OUT_02858,DIST_W_03,Pharmacy,3,1141.21,228.24,342.37,570.6,0.2,0.3,0.5
OUT_02859,DIST_W_02,Hotel,1,58.24,23.3,23.29,11.65,0.4,0.4,0.2
OUT_02860,DIST_W_02,Grocery,3,3983.94,1593.58,1593.57,796.79,0.4,0.4,0.2
OUT_02861,DIST_W_03,Kiosk,0,126.24,25.25,69.43,31.56,0.2,0.55,0.25
OUT_02863,DIST_W_01,Eatery,2,173.52,69.41,69.41,34.7,0.4,0.4,0.2
OUT_02864,DIST_W_03,Bakery,1,235.55,94.22,94.22,47.11,0.4,0.4,0.2
OUT_02865,DIST_W_01,Kiosk,5,1766.16,706.46,706.47,353.23,0.4,0.4,0.2
OUT_02866,DIST_W_01,Kiosk,0,128.19,25.64,70.5,32.05,0.2,0.55,0.25
OUT_02867,DIST_W_03,Hotel,0,114.16,22.83,62.79,28.54,0.2,0.55,0.25
OUT_02868,DIST_W_01,Grocery,1,62.7,25.08,25.08,12.54,0.4,0.4,0.2
OUT_02869,DIST_W_03,Pharmacy,0,1118.51,223.7,615.18,279.63,0.2,0.55,0.25
OUT_02870,DIST_W_01,Bakery,0,953.97,190.79,524.69,238.49,0.2,0.55,0.25
OUT_02871,DIST_W_03,Bakery,1,88.19,35.28,35.27,17.64,0.4,0.4,0.2
OUT_02872,DIST_W_02,Hotel,2,422.82,169.13,169.13,84.56,0.4,0.4,0.2
OUT_02873,DIST_W_01,Bakery,2,147.87,59.15,59.15,29.57,0.4,0.4,0.2
OUT_02874,DIST_W_02,Kiosk,2,128.52,51.41,51.41,25.7,0.4,0.4,0.2
OUT_02875,DIST_W_01,Bakery,2,172.94,69.18,69.17,34.59,0.4,0.4,0.2
OUT_02876,DIST_W_03,Bakery,1,281.98,112.79,112.79,56.4,0.4,0.4,0.2
OUT_02877,DIST_W_03,Bakery,1,654.33,261.73,261.73,130.87,0.4,0.4,0.2
OUT_02878,DIST_W_03,Hotel,2,109.05,21.81,32.72,54.52,0.2,0.3,0.5
OUT_02879,DIST_W_02,Hotel,0,112.81,22.56,62.05,28.2,0.2,0.55,0.25
OUT_02880,DIST_W_02,Kiosk,0,130.78,26.16,71.92,32.7,0.2,0.55,0.25
OUT_02881,DIST_W_02,Bakery,1,71.85,28.74,28.74,14.37,0.4,0.4,0.2
OUT_02882,DIST_W_02,Kiosk,0,118.17,23.63,65.0,29.54,0.2,0.55,0.25
OUT_02883,DIST_W_03,Grocery,3,4818.5,1927.4,1927.4,963.7,0.4,0.4,0.2
OUT_02884,DIST_W_02,Eatery,2,371.93,148.77,148.77,74.39,0.4,0.4,0.2
OUT_02885,DIST_W_03,Pharmacy,0,108.94,21.79,59.91,27.24,0.2,0.55,0.25
OUT_02886,DIST_W_02,Kiosk,1,183.1,73.24,73.24,36.62,0.4,0.4,0.2
OUT_02887,DIST_W_01,Kiosk,2,184.06,73.62,73.63,36.81,0.4,0.4,0.2
OUT_02888,DIST_W_01,SMMT,0,136.3,27.26,74.96,34.08,0.2,0.55,0.25
OUT_02889,DIST_W_03,Hotel,0,113.66,22.73,62.51,28.42,0.2,0.55,0.25
OUT_02890,DIST_W_03,Grocery,4,1335.02,534.01,534.01,267.0,0.4,0.4,0.2
OUT_02891,DIST_W_02,SMMT,0,112.16,22.43,61.69,28.04,0.2,0.55,0.25
OUT_02892,DIST_W_03,Bakery,2,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_02893,DIST_W_02,Bakery,0,963.02,192.6,529.66,240.76,0.2,0.55,0.25
OUT_02894,DIST_W_01,SMMT,0,105.34,21.07,57.93,26.34,0.2,0.55,0.25
OUT_02895,DIST_W_01,Grocery,2,1709.05,683.62,683.62,341.81,0.4,0.4,0.2
OUT_02896,DIST_W_03,SMMT,5,974.0,194.8,292.2,487.0,0.2,0.3,0.5
OUT_02897,DIST_W_01,Hotel,2,171.5,68.6,68.6,34.3,0.4,0.4,0.2
OUT_02898,DIST_W_01,Grocery,0,84.52,16.9,46.49,21.13,0.2,0.55,0.25
OUT_02899,DIST_W_03,Grocery,0,819.02,163.8,450.46,204.76,0.2,0.55,0.25
OUT_02900,DIST_W_03,Grocery,2,159.63,63.85,63.85,31.93,0.4,0.4,0.2
OUT_02901,DIST_W_01,Hotel,1,197.1,78.84,78.84,39.42,0.4,0.4,0.2
OUT_02902,DIST_W_02,Pharmacy,1,158.45,31.69,47.54,79.22,0.2,0.3,0.5
OUT_02903,DIST_W_02,Kiosk,1,79.93,31.97,31.97,15.99,0.4,0.4,0.2
OUT_02904,DIST_W_01,SMMT,0,110.4,22.08,60.72,27.6,0.2,0.55,0.25
OUT_02905,DIST_W_02,Bakery,0,897.34,179.47,493.53,224.34,0.2,0.55,0.25
OUT_02906,DIST_W_01,Hotel,4,961.85,384.74,384.74,192.37,0.4,0.4,0.2
OUT_02907,DIST_W_02,Eatery,0,109.32,21.86,60.13,27.33,0.2,0.55,0.25
OUT_02908,DIST_W_02,Grocery,0,97.77,19.55,53.78,24.44,0.2,0.55,0.25
OUT_02909,DIST_W_03,Eatery,2,123.29,49.32,49.31,24.66,0.4,0.4,0.2
OUT_02910,DIST_W_02,Eatery,2,161.27,64.51,64.51,32.25,0.4,0.4,0.2
OUT_02911,DIST_W_02,Hotel,2,4999.75,999.95,1499.92,2499.88,0.2,0.3,0.5
OUT_02912,DIST_W_03,Bakery,1,645.41,258.16,258.17,129.08,0.4,0.4,0.2
OUT_02913,DIST_W_02,Eatery,1,220.83,88.33,88.33,44.17,0.4,0.4,0.2
OUT_02914,DIST_W_01,Grocery,0,890.72,178.14,489.9,222.68,0.2,0.55,0.25
OUT_02915,DIST_W_03,Hotel,0,104.81,20.96,57.65,26.2,0.2,0.55,0.25
OUT_02916,DIST_W_01,Pharmacy,1,69.91,27.96,27.97,13.98,0.4,0.4,0.2
OUT_02917,DIST_W_01,Bakery,0,173.81,34.76,95.6,43.45,0.2,0.55,0.25
OUT_02918,DIST_W_03,Grocery,0,945.75,189.15,520.16,236.44,0.2,0.55,0.25
OUT_02919,DIST_W_01,Bakery,4,942.05,376.82,376.82,188.41,0.4,0.4,0.2
OUT_02920,DIST_W_01,Pharmacy,1,290.14,116.06,116.05,58.03,0.4,0.4,0.2
OUT_02921,DIST_W_02,Hotel,0,107.47,21.49,59.11,26.87,0.2,0.55,0.25
OUT_02922,DIST_W_02,Kiosk,4,1025.73,410.29,410.29,205.15,0.4,0.4,0.2
OUT_02923,DIST_W_02,Hotel,1,208.73,83.49,83.49,41.75,0.4,0.4,0.2
OUT_02924,DIST_W_01,Grocery,1,206.93,82.77,82.77,41.39,0.4,0.4,0.2
OUT_02925,DIST_W_01,Eatery,1,276.55,110.62,110.62,55.31,0.4,0.4,0.2
